X,Y,Z,Alteration,Cu,Au,Mo,As,Bn,Cp,Cc,Cv,En,Py,Pyr,Mol,Ga,Sph,TS
650441.43,4765377.86,950.27,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,20000
651284.5,4765416.99,784.86,1,1.63,0.04,71,2000,10,30,0,0,20,40,0,0,0,0,40000
651254.35,4765548.18,986.12,1,0.63,0.03,150,600,50,20,0,0,0,30,0,0,0,0,30000
651264.34,4765333.14,834.73,1,1.18,0.04,19,170,0,70,0,0,0,30,0,0,0,0,30000
650543.39,4765036.84,1080.07,1,0.55,0.17,26.75,52.25,0,10,0,0,0,90,0,0,0,0,35000
651435.52,4765758.42,824.31,1,0.28,0,78,250,0,30,0,0,0,70,0,0,0,0,20000
651454.08,4765805.33,770.68,1,0.79,0.01,46,470,0,0,25,0,10,65,0,0,0,0,50000
650921.14,4765041.84,773.61,1,0.35,0.02,255,-99,0,20,0,0,0,80,0,0,0,0,50000
651361.14,4766638.49,289.18,1,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,20000
651476.45,4766116.98,641.59,1,1.58,0.13,13,360,10,40,0,0,0,50,0,0,0,0,50000
651232.03,4765572.26,970.09,1,1.01,0.01,51,1850,10,20,0,0,20,50,0,0,0,0,50000
651313.22,4766507.5,360.57,1,-99,-99,-99,-99,0,40,0,0,0,60,0,0,0,0,30000
651310.95,4765457.41,813.51,1,0.99,0.02,59,790,30,0,10,0,0,60,0,0,0,0,30000
650574.94,4765471.09,487.77,1,0.23,0.05,58.8,51,0,10,0,0,0,90,0,0,0,0,40000
650484.15,4765465.45,903.89,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,30000
651591.39,4765924.97,636.81,1,0.79,0.01,48,740,0,0,20,0,0,80,0,0,0,0,40000
650920.81,4765436.93,985.37,1,0.5,0.04,86,100,0,40,0,0,0,60,0,0,0,0,40000
651126.43,4765415.69,1017.43,1,0.14,0.01,92,25,0,30,0,0,0,70,0,0,0,0,30000
651244.69,4765707.08,704.97,1,0.28,0.01,125,50,0,20,0,0,0,80,0,0,0,0,40000
651329.11,4765279.85,752.41,1,0.84,0,27,50,0,50,0,0,0,50,0,0,0,0,30000
651428.83,4765677.63,940.85,1,0,0.04,13,50,0,0,0,0,0,0,0,0,0,0,0
651454.71,4765681.67,563.37,1,2.13,0.14,23,50,0,100,0,0,0,0,0,0,0,0,40000
650661.24,4765367.49,972.75,1,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,35000
651130.86,4765572.05,971.43,1,0.97,0.03,550,130,20,0,10,0,0,70,0,0,0,0,40000
651480.77,4765654.38,653.8,1,1.38,0.04,86,50,0,60,0,0,0,40,0,0,0,0,50000
651475.24,4765797.65,796.16,1,0.21,0.02,125,180,0,0,5,0,30,65,0,0,0,0,30000
651374.78,4765461.82,384.94,1,1.01,0.08,105,2280,0,10,10,10,0,70,0,0,0,0,40000
651434.08,4765678.3,796.27,1,1.22,0.02,43,410,0,0,10,10,0,80,0,0,0,0,30000
651564.57,4765819.69,743.77,1,0.02,0.02,76,180,0,0,0,0,0,100,0,0,0,0,10000
651697.43,4766615.35,433.05,1,1.11,0.04,24,50,0,50,0,0,0,50,0,0,0,0,50000
651489.82,4765515.23,795.99,1,0.54,0,25,210,0,30,0,0,10,60,0,0,0,0,50000
650248.96,4765247.91,923.37,1,0.31,0.04,40.1,310,1,3,1,0,0,95,0,0,0,0,150000
650151.11,4764900.27,1138.88,1,0.01,0,8.69,21.3,0,0,0,0,0,100,0,0,0,0,10000
651126.36,4765420.69,1008.77,1,0.42,0.03,21,25,0,20,0,0,0,80,0,0,0,0,50000
651125.31,4766088.79,815.98,1,0.53,0.06,105,50,0,20,0,0,0,80,0,0,0,0,30000
650559.31,4765470.33,551.89,1,0.04,0,3.73,8,0,5,0,0,0,95,0,0,0,0,30000
651433.94,4765309.68,826.04,1,0.07,0,5,50,0,40,0,0,0,60,0,0,0,0,40000
651130.25,4765564.17,982.99,1,0.62,0.01,54,50,0,0,10,0,10,80,0,0,0,0,40000
650446.05,4765373.11,964.84,1,-99,-99,-99,-99,0,3.5,0,0,0,96.5,0,0,0,0,25000
651480.91,4765905.68,398.15,1,0.53,0.33,655,1750,0,10,0,0,10,80,0,0,0,0,50000
651427.84,4765811.93,632.79,1,1.5,0.1,23,180,20,40,0,0,0,40,0,0,0,0,45000
651321.42,4766503.64,506.29,1,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,15000
650665.45,4765363.34,989.75,1,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,35000
651523.1,4766696.45,282.98,1,0.3,0.1,67,50,0,60,0,0,0,40,0,0,0,0,30000
651070.71,4764899.44,1047.81,1,0.03,0.01,8.31,32.43,0,0,0,0,0,100,0,0,0,0,10000
650486.11,4765096.42,974.63,1,0.01,0.02,24.2,4.93,0,5,0,0,0,95,0,0,0,0,20000
651473.25,4765661.74,627.85,1,1.99,0.07,26,160,50,20,0,0,0,30,0,0,0,0,50000
651320.99,4766503.85,498.3,1,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,15000
651434.34,4765682.01,791.56,1,0.89,0.02,38,1570,0,0,10,10,0,80,0,0,0,0,30000
651133.4,4765442.88,562.03,1,0.25,0.03,18,50,0,20,0,0,0,80,0,0,0,0,50000
651311.09,4766529.53,470.73,1,-99,-99,-99,-99,0,8,0,0,0,92,0,0,0,0,15000
651417.23,4765677.73,954.77,1,0,0.03,5,50,0,0,0,0,0,0,0,0,0,0,0
651436.32,4765766.88,813.19,1,0.55,0.01,16,1460,20,10,0,0,20,50,0,0,0,0,20000
650512.59,4765100.17,1077.2,1,0.03,0.01,11.45,16.95,0,5,0,0,0,95,0,0,0,0,40000
650673.58,4765355.67,1021.86,1,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,35000
650923.69,4765381.22,1080.17,1,0.37,0.02,264,-99,0,20,0,0,0,80,0,0,0,0,60000
651233.26,4765724.23,644.38,1,0.04,0.04,130,50,0,5,0,0,0,95,0,0,0,0,50000
651325.94,4765994.58,531.66,1,0.64,0.11,170,110,0,65,0,0,0,35,0,0,0,0,30000
651314.43,4766507,380.53,1,-99,-99,-99,-99,0,40,0,0,0,60,0,0,0,0,80000
651230.89,4766406.39,439,1,0.41,0.12,29.9,115,0,6.5,0,0,0,93.5,0,0,0,0,84000
651590.88,4766420.95,408.07,1,0.04,0,10,50,0,20,0,0,0,80,0,0,0,0,30000
651331.83,4765547.21,910.26,1,1.29,0.02,23,50,0,30,0,0,0,70,0,0,0,0,30000
650889.07,4765953.82,744.23,1,0.42,0.04,30,50,0,10,0,0,0,90,0,0,0,0,20000
651157.7,4765798.5,688.28,1,0.06,0.03,72,25,0,10,0,0,0,90,0,0,0,0,40000
651231.14,4766406.41,505,1,0.01,0,63.1,24.4,0,5,0,0,0,95,0,0,0,0,80000
651283.46,4765317.27,880.41,1,0.04,0,31,50,0,30,0,0,0,70,0,0,0,0,30000
651415.28,4766752.45,191.65,1,0.71,0.09,67,50,0,70,0,0,0,30,0,0,0,0,30000
651663.11,4766629.91,402.82,1,2.15,0.76,5,50,100,0,0,0,0,0,0,0,0,0,35000
651357.46,4766630.52,338.4,1,-99,-99,-99,-99,0,55,0,0,0,45,0,0,0,0,50000
651364.81,4766646.26,241.95,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,20000
651402.48,4765584.33,815.04,1,1.15,0.04,71,50,20,20,0,0,0,60,0,0,0,0,40000
651261.86,4765435.06,855.12,1,0.87,0.01,27,50,0,70,0,0,0,30,0,0,0,0,60000
651418.34,4765515.33,830.44,1,0.32,0.01,80,50,20,10,0,0,0,70,0,0,0,0,30000
651243.75,4765555.92,950.46,1,0.55,0.02,18,300,30,30,0,0,20,20,0,0,0,0,30000
651310.16,4766530.74,460.84,1,-99,-99,-99,-99,0,10,0,0,0,90,0,0,0,0,15000
651240.29,4765713.39,682.24,1,1.42,0.04,180,3550,0,20,0,0,0,70,0,10,0,0,150000
651362.79,4765255.38,697,1,0.06,0,20,50,0,10,0,0,20,70,0,0,0,0,30000
651336.45,4765274.52,770.24,1,0.49,0,150,50,0,20,0,0,10,70,0,0,0,0,30000
650360.38,4765047.94,969.75,1,1.59,0.47,14.35,11.3,0,55,0,0,0,45,0,0,0,0,40000
651344.63,4765268.77,789.84,1,0.21,0,63,200,0,0,0,20,20,60,0,0,0,0,30000
651294.9,4765649.52,942.96,1,1.04,0.01,43,530,10,0,0,0,10,80,0,0,0,0,60000
650830.97,4765966.33,905.53,1,0.39,0.01,5,50,0,10,0,0,0,90,0,0,0,0,40000
650553.7,4765313.83,946.54,1,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,15000
650976.08,4765420.25,800.87,1,-99,-99,-99,-99,0,7,0,0,0,93,0,0,0,0,45000
651315.34,4766506.57,396.5,1,-99,-99,-99,-99,0,40,0,0,0,60,0,0,0,0,80000
651430.49,4766166.01,459.45,1,2.99,0.44,320,50,100,0,0,0,0,0,0,0,0,0,40000
651239.31,4765453.27,929.68,1,0.56,0,5,190,40,10,0,0,0,50,0,0,0,0,20000
651325.94,4765997.58,526.46,1,0.74,0.13,235,50,0,60,0,0,0,40,0,0,0,0,30000
651341.75,4765489.87,788.59,1,2.04,0.05,60,770,50,0,0,0,0,50,0,0,0,0,50000
651358.9,4765258.19,683.85,1,0.36,0.01,46,1040,0,0,10,0,20,70,0,0,0,0,40000
651409.23,4766063.33,699.2,1,1.14,0.08,25,3760,10,0,0,0,20,70,0,0,0,0,45000
650756.99,4764943.77,1142.76,1,0.07,0.02,55.28,214.4,0,0,100,0,0,0,0,0,0,0,10000
651189.85,4765595.95,1064.4,1,0.98,0.06,87,510,30,0,0,10,0,60,0,0,0,0,30000
651611.54,4765572.21,618.25,1,0.08,0.01,125,120,0,20,0,0,0,80,0,0,0,0,30000
651330.52,4765503.05,974.53,1,0.3,0.02,61,-99,0,30,0,0,0,70,0,0,0,0,10000
651441.22,4765805.34,764.82,1,1.17,0,28,590,20,0,40,0,0,40,0,0,0,0,30000
651264.59,4765428.69,1022,1,0.01,0.02,66,50,0,0,0,0,0,0,0,0,0,0,0
651204.46,4765585.96,817.35,1,0.91,0.06,73,790,20,20,0,0,0,60,0,0,0,0,40000
651255.34,4765829.86,678.57,1,0.62,0.14,130,380,0,30,0,0,0,70,0,0,0,0,30000
651423.45,4766169.59,547.09,1,0.36,0,10,50,0,60,0,0,0,40,0,0,0,0,30000
651238.51,4765716.09,672.77,1,0.73,0.13,59,50,0,50,0,0,0,50,0,0,0,0,60000
650941.08,4766022.19,841.9,1,0.08,0.03,5,50,0,20,0,0,0,80,0,0,0,0,60000
651860.7,4766170.09,570.48,1,0.26,0.01,39,810,0,0,0,0,10,90,0,0,0,0,30000
651429.01,4765978.54,501.4,1,0.58,0.11,130,50,0,30,0,0,0,70,0,0,0,0,50000
650759.39,4764827.4,1069.36,1,0.15,0.02,8.65,162.8,0,0,20,0,0,80,0,0,0,0,40000
651215.07,4765581.79,1007.31,1,0.55,0.02,195,1070,30,0,0,0,20,50,0,0,0,0,20000
651469.35,4765536.83,661.24,1,1.12,0,60,50,0,50,0,0,0,50,0,0,0,0,40000
650219.4,4765246.57,745.82,1,0.02,0.01,21,17.5,0,5,0,0,0,95,0,0,0,0,30000
651306.26,4765501.27,961.65,1,1.32,0.01,98,50,20,0,0,0,10,70,0,0,0,0,30000
651831.08,4766613.8,223.04,1,0.01,0.02,5,50,0,0,0,0,0,0,0,0,0,0,0
651832.06,4766612.91,228.89,1,0.01,0.01,5,50,0,0,0,0,0,0,0,0,0,0,0
651399.13,4765587.78,799.78,1,0.94,0.03,38,50,0,30,0,0,0,70,0,0,0,0,50000
651472.92,4765919.96,687.51,1,3.96,0.23,150,310,70,0,10,0,0,20,0,0,0,0,50000
651340.17,4765271.91,779.15,1,1.35,0,185,220,0,0,0,50,0,50,0,0,0,0,30000
651875.77,4766151.95,619.06,1,0.77,0.03,230,1900,0,0,0,0,20,80,0,0,0,0,40000
650505.65,4765466.9,796.03,1,0.12,0.04,7.37,136,0,10,0,0,0,90,0,0,0,0,30000
651021.74,4765267.8,642.15,1,0.25,0.03,74,50,0,15,0,0,0,85,0,0,0,0,60000
650887.57,4765232.99,1027.99,1,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,35000
651291.72,4765427.43,635.97,1,1.29,0.02,165,50,0,50,0,0,0,50,0,0,0,0,10000
651366.84,4765562.83,444.24,1,1.31,0.04,195,50,0,30,0,0,0,70,0,0,0,0,60000
651226.28,4765353.46,656.97,1,0.32,0,305,50,0,40,0,0,0,60,0,0,0,0,30000
651237.31,4765371.72,695.45,1,1.16,0,1280,50,40,20,0,0,0,40,0,0,0,0,15000
650431.59,4765388.21,919.42,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,20000
651308.67,4766532.68,445.03,1,-99,-99,-99,-99,0,15,0,0,0,85,0,0,0,0,15000
650251.59,4765247.98,939.15,1,0.03,0.02,98.2,21.6,0,0,0,0,0,100,0,0,0,0,7000
651419.09,4766171.75,602.88,1,0.99,0.05,34,50,0,90,0,0,0,10,0,0,0,0,30000
651408.5,4765578.39,841.73,1,0.24,0.01,110,690,0,60,0,0,0,40,0,0,0,0,30000
651240.39,4765452.38,925.94,1,0.83,0.07,29,990,30,0,0,0,0,70,0,0,0,0,30000
651127.71,4765523.43,1044.71,1,0.59,0.04,66,50,0,30,0,0,0,70,0,0,0,0,30000
651837.02,4766199.65,493.28,1,1.65,0.01,48,110,10,0,10,0,10,70,0,0,0,0,40000
650921.78,4765418.43,1016.23,1,0.85,0.06,37,50,0,40,0,0,0,60,0,0,0,0,60000
651361.71,4765571.2,434.26,1,0.82,0.02,230,50,0,30,0,0,0,70,0,0,0,0,40000
651225.33,4765257.98,661.06,1,1.07,0.04,31,50,0,30,0,0,0,70,0,0,0,0,70000
651528.19,4765989.32,720.14,1,2.42,0.04,30,50,0,70,0,0,0,30,0,0,0,0,50000
651339.83,4765491.44,783.13,1,3.11,0.06,150,510,50,0,10,0,0,40,0,0,0,0,50000
651477.57,4765914.14,706.07,1,3.79,0.63,230,50,10,90,0,0,0,0,0,0,0,0,50000
650914.15,4765600.53,895.58,1,0.04,0.01,5,50,0,5,0,0,0,95,0,0,0,0,60000
651411.72,4765470.96,611.19,1,2.81,0.02,525,50,0,100,0,0,0,0,0,0,0,0,50000
650572.06,4765296.21,1026.59,1,-99,-99,-99,-99,0,2,0,0,0,98,0,0,0,0,25000
651309.63,4765469.95,790.77,1,1.69,0.02,135,2030,30,0,10,0,0,60,0,0,0,0,30000
651227.58,4765713.01,580.79,1,0.21,0.03,19,100,0,40,0,0,0,60,0,0,0,0,40000
651355.58,4765739.77,668.88,1,4.41,0.2,50,50,50,20,0,0,0,30,0,0,0,0,30000
650591.18,4765471.57,423.81,1,0.19,0,110.5,433,0,10,0,0,0,90,0,0,0,0,60000
651434.62,4765685.75,786.88,1,1.6,0.01,40,1470,0,0,0,30,0,70,0,0,0,0,30000
650865.49,4766099.31,951,1,0.01,0.01,28,50,0,10,0,0,0,90,0,0,0,0,10000
650412.42,4765408.82,859.72,1,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,40000
651874.64,4766153.27,615.46,1,0.37,0,15,820,15,0,0,0,15,70,0,0,0,0,40000
651367.01,4765975.62,675.2,1,1.87,0.32,55,2190,0,35,35,0,0,30,0,0,0,0,50000
651174.73,4765606.16,931.64,1,0.99,0.03,85,110,20,0,0,0,0,80,0,0,0,0,30000
651333.2,4765371.66,632.83,1,1.28,0.07,42,50,20,20,0,0,0,60,0,0,0,0,50000
651418.76,4765502.03,850.41,1,0.16,0.04,15,50,0,30,0,0,0,70,0,0,0,0,40000
651325.94,4765961.58,588.82,1,0.33,0.04,24,50,0,30,0,0,0,70,0,0,0,0,30000
650891.75,4766055.77,992.5,1,0.03,0.01,22,50,0,20,0,0,0,80,0,0,0,0,30000
651325.94,4765943.58,619.99,1,0.57,0.03,70,50,0,50,0,0,0,50,0,0,0,0,30000
651363.36,4765499.22,705.86,1,2.31,0.15,105,1100,60,0,0,0,0,40,0,0,0,0,40000
651473.01,4766119.14,628.19,1,1.3,0.03,19,150,10,40,0,0,0,50,0,0,0,0,50000
651358.34,4765258.59,681.97,1,0.38,0.01,43,720,0,0,0,0,30,70,0,0,0,0,40000
651215.88,4765581.34,1005.54,1,0.29,0.01,280,720,20,0,0,0,10,70,0,0,0,0,10000
651355.01,4765261,670.7,1,0.26,0.02,69,50,0,20,0,0,20,60,0,0,0,0,40000
651432.34,4765973.85,516.33,1,0.66,0.06,190,200,0,30,0,0,0,70,0,0,0,0,50000
651389.52,4765956.62,749.58,1,0.93,0.03,10,160,30,15,25,0,0,30,0,0,0,0,50000
651313.18,4765436.2,851.99,1,0.98,0.01,110,700,10,0,20,0,0,70,0,0,0,0,30000
651153.86,4765133.03,770.51,1,0.2,0.01,64,130,0,50,0,0,0,50,0,0,0,0,30000
650437.98,4765381.42,939.35,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,20000
651481.86,4765523.58,743.24,1,0.48,0.01,42,50,40,0,10,0,0,50,0,0,0,0,40000
651377.15,4765967.04,708.66,1,1.27,0.1,48,50,0,60,0,0,0,40,0,0,0,0,60000
651449.12,4765807.27,764.72,1,0.76,0.01,32,720,40,0,0,0,0,60,0,0,0,0,50000
651395.32,4765474.83,684.04,1,1.08,0.03,51,280,30,0,0,0,20,50,0,0,0,0,60000
650219.07,4765246.55,743.85,1,0.08,0.03,40.5,23.7,0,5,0,0,0,95,0,0,0,0,30000
651229.58,4765453.28,905.62,1,0.43,0.03,34,400,0,40,0,0,0,60,0,0,0,0,40000
651365.89,4766648.52,228.18,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,20000
651271.74,4765887.38,549.77,1,0.55,0.09,110,180,10,10,0,0,0,80,0,0,0,0,40000
651153.06,4765628.72,639.52,1,0.52,0.13,53,50,0,10,0,0,0,90,0,0,0,0,30000
651201.19,4765588.71,864.78,1,1.1,0.06,49,740,0,40,0,0,0,60,0,0,0,0,30000
651381.2,4765456.34,366.81,1,0.27,0.04,200,650,10,20,10,0,0,60,0,0,0,0,40000
650666.89,4765361.99,995.42,1,-99,-99,-99,-99,0,0,0,0,0,100,0,0,0,0,35000
651465.28,4765801.11,784.13,1,0.51,0.02,49,220,20,0,0,0,10,70,0,0,0,0,40000
651365.55,4765470.14,858.01,1,0.26,0.01,14,620,0,10,0,0,0,90,0,0,0,0,20000
651341.44,4765511.6,749.06,1,2.13,0.07,54,980,40,0,10,0,0,50,0,0,0,0,70000
651364.67,4765372.99,443.96,1,0.62,0.02,100,530,0,30,0,0,0,70,0,0,0,0,60000
651340.83,4765652.38,772,1,0.92,0.07,140,1620,50,40,0,0,0,10,0,0,0,0,20000
651357.53,4765476.85,834.21,1,2.6,0.07,100,4990,10,0,0,0,40,50,0,0,0,0,40000
651838.03,4766607.59,263.99,1,0.03,0.03,5,50,0,0,0,0,0,100,0,0,0,0,30000
651423.05,4765818.94,653.08,1,1.78,0.1,42,50,20,30,20,0,0,30,0,0,0,0,30000
650411.84,4765098.56,976.16,1,0.7,0,149.5,1240,0,25,0,0,0,75,0,0,0,0,45000
651117.98,4765456.05,534.75,1,0.18,0.11,28,100,0,20,0,0,0,80,0,0,0,0,40000
651405.2,4765685.93,921.85,1,0.02,0,5,50,0,0,0,0,0,0,0,0,0,0,0
651317.25,4765398.61,920.21,1,0.6,0.02,25,425,0,30,0,0,0,70,0,0,0,0,40000
651592.44,4765698.54,630.26,1,0.05,0,5,230,0,10,0,0,10,80,0,0,0,0,20000
651228.35,4765567.51,897.88,1,0.72,0.02,42,100,30,0,0,0,0,70,0,0,0,0,30000
650997.4,4765398.41,874.81,1,-99,-99,-99,-99,5,55,0,0,0,40,0,0,0,0,30000
651246.56,4765704.49,714.45,1,0.8,0.05,76,50,80,10,0,0,0,10,0,0,0,0,20000
651205.74,4765468.96,822.38,1,0.52,0.02,11,50,30,30,0,0,0,40,0,0,0,0,20000
651287.26,4765462.42,882.72,1,1.22,0.03,52,1010,20,0,0,0,0,80,0,0,0,0,30000
651479.32,4766719.19,245.43,1,0.89,0.13,88,50,0,50,0,0,0,50,0,0,0,0,30000
651273.22,4765549.8,884.05,1,1.09,0.03,33,980,10,20,0,0,0,70,0,0,0,0,50000
651561.67,4765619.36,400.83,1,2.39,0.52,93,50,60,40,0,0,0,0,0,0,0,0,50000
650996.34,4765399.49,871.11,1,-99,-99,-99,-99,5,55,0,0,0,40,0,0,0,0,30000
650547.74,4765319.72,919.83,1,-99,-99,-99,-99,0,3,0,0,0,97,0,0,0,0,25000
650407.17,4765414.53,843.48,1,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,40000
651435.49,4765812.83,748.36,1,1.34,0.04,27,710,20,15,0,0,0,65,0,0,0,0,50000
651636.1,4765931.58,536.83,1,0.17,0.03,40,50,0,20,0,0,0,80,0,0,0,0,30000
650906,4765581.78,739.27,1,0.25,0.02,48,-99,0,30,0,0,0,70,0,0,0,0,30000
651131.97,4765584.5,953.33,1,0.66,0.03,170,50,0,50,0,0,0,50,0,0,0,0,30000
651782.36,4766183.7,555.65,1,0.9,0,5,50,0,40,0,0,0,60,0,0,0,0,60000
651532.29,4765978.45,427.55,1,0.46,0.05,300,390,0,20,0,0,0,80,0,0,0,0,20000
650419.99,4765400.56,883.19,1,-99,-99,-99,-99,0,20,0,0,0,80,0,0,0,0,40000
651593.59,4765923.35,644.33,1,0.46,0,100,1500,0,0,0,0,30,70,0,0,0,0,30000
651400.97,4766760.29,180.09,1,0.52,0.07,105,50,0,70,0,0,0,30,0,0,0,0,30000
651419.56,4766171.52,596.9,1,0.89,0.04,42,50,0,80,0,0,0,20,0,0,0,0,40000
651126.83,4765498.89,878.45,1,0.69,0.03,103,765,0,0,10,0,0,90,0,0,0,0,50000
651408.32,4765742.26,400.39,1,0.33,0,52,50,0,30,0,0,0,70,0,0,0,0,30000
651230.87,4766406.39,433,1,0.48,0.17,21.2,37.3,0,10,0,0,0,90,0,0,0,0,70000
650857.5,4765966.3,863.15,1,0.41,0.05,64,160,0,20,0,0,0,80,0,0,0,0,50000
650402.01,4765098.35,925.1,1,0.18,0.02,62.4,30.7,0,10,0,0,0,90,0,0,0,0,80000
651325.94,4765931.58,640.78,1,0.98,0.14,155,240,0,40,0,0,0,60,0,0,0,0,40000
651417.81,4765548.64,780.54,1,0.64,0.01,13,110,20,10,0,0,0,70,0,0,0,0,30000
650454.11,4765364.85,990.35,1,-99,-99,-99,-99,0,1,0,0,0,99,0,0,0,0,10000
650777.25,4765255.38,1039.58,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,35000
650784.46,4765966.02,977.86,1,0.12,0.01,5,50,0,10,0,0,0,90,0,0,0,0,50000
651335.31,4765515.07,761.16,1,1.73,0.02,30,280,50,0,0,0,0,50,0,0,0,0,70000
651355.7,4766626.7,362.03,1,-99,-99,-99,-99,0,55,0,0,0,45,0,0,0,0,50000
651323.07,4765500.23,975.53,1,0.65,0,27,820,0,20,0,0,10,70,0,0,0,0,50000
651054.42,4765344.02,1078.04,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,45000
650923.21,4764964.52,924.99,1,0.17,0,2.5,-99,0,0,0,0,0,100,0,0,0,0,40000
651392.12,4765595.1,767.33,1,0.64,0.05,150,1220,30,20,10,0,0,40,0,0,0,0,30000
651195.78,4766294.64,600.89,1,0.31,0.02,15,470,0,0,0,0,0,100,0,0,0,0,45000
651140.98,4765143.79,734.2,1,0.55,0.02,91,980,0,30,0,0,10,60,0,0,0,0,40000
651128.9,4765529.33,831.5,1,0.35,0.02,36,-99,0,0,15,0,0,85,0,0,0,0,40000
650921.12,4765042.77,771.84,1,0.33,0.01,155,-99,0,20,0,0,0,80,0,0,0,0,50000
650611.31,4765471.69,346.38,1,0.06,0,228,35.8,0,10,0,0,0,90,0,0,0,0,40000
651300.48,4765519.6,892.72,1,0.91,0.03,47,260,30,0,0,0,0,70,0,0,0,0,40000
651157.15,4765624.84,654.5,1,0.4,0.02,29,50,0,30,0,0,0,70,0,0,0,0,40000
651358.14,4765476.33,836.04,1,0.41,0.04,185,1290,0,0,0,0,40,60,0,0,0,0,40000
650231.54,4765247.19,818.82,1,0.09,0.07,16.55,9.4,0,5,0,0,0,95,0,0,0,0,40000
650894.28,4766054.14,985.09,1,0.05,0,18,50,0,40,0,0,0,60,0,0,0,0,40000
651230.95,4766406.4,453,1,0.11,0.09,26.7,40.7,0,5,0,0,0,95,0,0,0,0,70000
651486.38,4765793.82,809.77,1,0.03,0.03,5,50,0,0,0,0,0,100,0,0,0,0,20000
651343.2,4765510.61,745.61,1,2.72,0.07,35,50,0,80,0,0,0,20,0,0,0,0,60000
651126.71,4766090.86,819.1,1,0.92,0.19,145,50,0,40,0,0,0,60,0,0,0,0,40000
651238.56,4765564.75,766.32,1,2.96,0.15,240,740,20,50,0,0,0,30,0,0,0,0,50000
651234.93,4765562.52,920.41,1,0.95,0.03,86,530,30,0,0,0,10,60,0,0,0,0,40000
651252.66,4765549.4,980.49,1,0.58,0.03,38,550,50,20,0,0,10,20,0,0,0,0,30000
651409.53,4765939.53,816.6,1,0.65,0.09,24,130,10,40,0,0,0,50,0,0,0,0,40000
651534.16,4766107.91,645.81,1,1.56,0.07,25,50,0,50,0,0,0,50,0,0,0,0,100000
651268.2,4765426.56,809.19,1,1.82,0.01,210,260,50,0,0,0,0,50,0,0,0,0,50000
651325.94,4765906.58,684.08,1,1.21,0.05,64,270,0,35,0,0,0,65,0,0,0,0,40000
651282.38,4765453.01,863.45,1,0.99,0.01,36,730,10,0,10,0,0,80,0,0,0,0,30000
651413.8,4765452.43,747.72,1,1.02,0.02,39,410,20,20,0,0,10,50,0,0,0,0,40000
650886.7,4765954.96,753.87,1,0.39,0.02,31,50,0,30,0,0,0,70,0,0,0,0,20000
651413.86,4766056.96,685.28,1,0.14,0.06,24,50,20,0,0,0,10,70,0,0,0,0,40000
651131.87,4765583.37,954.98,1,0.55,0.02,83,50,0,30,0,0,0,70,0,0,0,0,40000
651365.88,4765976.6,671.49,1,1.33,0.07,31,710,0,40,30,0,0,30,0,0,0,0,50000
651554.89,4765827.93,705.85,1,0.25,0.04,20,50,0,0,0,0,0,100,0,0,0,0,60000
651778.7,4766186.96,544.69,1,1.26,0,17,200,10,0,0,0,0,90,0,0,0,0,65000
651231.14,4766406.41,503,1,0.03,0,24.6,84.2,0,5,0,0,0,95,0,0,0,0,80000
651107.78,4765464.75,517.3,1,0.16,0,5,50,0,10,0,0,0,90,0,0,0,0,40000
651394.94,4765692.89,894.53,1,0.01,0.01,12,50,0,0,0,0,0,0,0,0,0,0,0
651410.99,4766175.61,712.51,1,0.06,0,21,50,0,60,0,0,0,40,0,0,0,0,20000
651161.89,4765431.41,693.49,1,1.04,0.06,160,460,0,0,0,0,30,70,0,0,0,0,40000
651434.52,4765684.5,788.43,1,1.1,0.02,46,840,0,0,0,30,0,70,0,0,0,0,30000
650580.7,4765756.73,895.8,1,0.86,0.04,3.87,248,15,50,0,0,0,35,0,0,0,0,30000
651830.75,4766614.1,221.09,1,0.11,0,26,50,0,10,0,0,0,90,0,0,0,0,20000
650819.54,4764763.6,1045.73,1,0.09,0.01,31.55,335.5,3,17,0,0,0,80,0,0,0,0,40000
651325.94,4766007.58,509.14,1,0.69,0.12,99,50,0,40,0,0,0,60,0,0,0,0,30000
651370.51,4766658.27,169.16,1,-99,-99,-99,-99,0,5,0,0,0,95,0,0,0,0,20000
651784.83,4766181.55,562.95,1,3.77,0.04,145,690,20,0,30,0,0,50,0,0,0,0,65000
